data.results.uri	data.results.label	data.results.type.uri	data.results.type.label
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1204	"Safely and efficiently mitigate the following conditions:
Fire-weakened or rotten trees.
Hung up trees.
Trees that are felled against their natural lean with a significant crown or unevenly distributed weight.
Trees with more than 5’ of side or back lean.
Trees that need to be felled within five degrees of a specific lay due to objects such as roads, culverts, etc.
Falling snags with broken out tops.
Trees that require more than 2” of lift to overcome the back lean.
Limited or restricted escape path options.
Double cuts greater than 1½ times the bar length or tree diameter is greater than two times the bar length.
Cutting situations that have expected high releases of energy.
Multiple complex binds that are present during bucking operations (i.e., blowdown, jackstrewn, or storm damage events).
Bucking with significant side bound logs.
Bucking on steep slopes.
High release of energy."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-188	Coordinate an efficient transfer of position duties when mobilizing or demobilizing.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-482	Assist the Assistant Area Commander Planning (ACPC) in developing an Area Command transition plan.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1292	Review Incident Action Plan (IAP) or Prescribed Fire Burn Plan.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-407	Utilize current and appropriate incident business management concepts.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1217	Identify hazards inherent with wildland urban interface (WUI) during chainsaw operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-701	Refer to National Technology and Development Center in Missoula at https://www.fs.fed.us/rm/fire/.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-495	Identify and order resources required for Area Command Logistics operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-242	Create new resource orders.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1052	"Apply the Risk Management Process as stated in the Incident Response Pocket Guide (IRPG), PMS 461:
Identify Hazards
Assess Hazards
Develop Controls and Make Risk Decisions
Implement Controls
Supervise and Evaluate
Utilize Safety Officers (SOF) to assist with risk management process and provide input into safety of operations.
Monitor personnel for signs and symptoms of fatigue, illness, or injury.  Mitigate appropriately.
Account for location, health, safety, and welfare of assigned personnel.
Plan for medical emergencies.  Ensure that assigned resources are prepared to execute the Medical Plan (ICS 206 WF).  Ensure familiarity with medical responders, communication procedures, and transportation plan.  Manage the medical emergency based on procedures stated in the IAP, Medical Incident Report, or other relevant guidelines."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-714	Ensure operations adhere to agency guidelines and regulations, as well as relevant national requirements.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-255	Establish and maintain cutting area control.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1065	Determine all initial attack equipment that has not completed inspection. Coordinate with appropriate unit leaders to schedule inspections.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-727	Establish agency contacts and identify chain of command that includes Fire Management Officer, aviation officer, dispatch, incident contact or Air Support Group Supervisor (ASGS), and procurement person.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-268	Know when to ask for assistance and how to refuse unsafe work.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1078	Ensure all documentation is complete. Document any follow-up actions for the jurisdictional agency. Close out all personnel time documents prior to resource demobilization, and distribute copies per agency and incident policy.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-562	Actively manage TFR hours of operation and size to meet current and predicted incident objectives.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-575	Ensure plan includes known missions/tasks for the operational period, including proficiency training, and/or UAS missions.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1385	Analyze incident resource cost information, including the evaluation and tracking of inefficient and uneconomical operations and communicate information to the IMT.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1132	Establish and maintain positive internal and external interpersonal working relationships.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-588	Complete narrative and documentation for final fire package.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1398	Ensure preparation of timely financial and administrative reports to enable IC to respond appropriately.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-882	Brief assigned CRWB on route and mode of travel, communications protocols, travel procedures, and agency procedures.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1145	"Coordinate with Agency Administrator or designee and LSC to identify location for incident facilities.
ICP
Base/Camp(s)
Helibase
Staging Areas
Contingency/expansion sites"	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-807	Review Incident Medical Plan (ICS 206 WF).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-170	Buck and scatter burning material for mopup.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-348	Obtain information for aircraft assigned to the base.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-895	Obtain and distribute IAPs, other relevant plans, maps, local area information.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1158	Establish positive communication with swampers, crew, adjoining resources, and supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-642	Ensure the daily log is completed accurately and timely by COB daily.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-183	Interact and coordinate with Command and General Staff (C&G) and appropriate unit leaders.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-108	Ensure compliance with all safety practices and procedures for yourself and those around you.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-655	Coordinate efforts to ensure that all fuel and retardant spills, regardless of size, are properly cleaned according to the established base procedures or environmental and/or hazardous materials procedures.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-402	Brief aircraft manager(s) and/or pilot(s) on flight mission, known hazards, and frequencies.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1212	Ensure 2½ tree lengths distance from other personnel when felling and that your work area is clear.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-196	Ensure preparation of timely financial and administrative reports to enable the IC to respond appropriately.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-490	Provide for the safety of assigned resources.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-668	Brief personnel on crash rescue and mishap response procedures for the base.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-415	Identify flight hazards from hazard maps or software and communicate hazards to responding aircraft.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-962	Obtain travel information for mobilizing or demobilizing resources.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1225	Fall trees with the lean when less than 2 to 3' is present.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1060	Coordinate with GSUL to obtain a contractor to provide services that can’t be completed by assigned personnel.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-428	Review Base Operations Plan and obtain briefing from supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-975	Prioritize work and make decisions concerning functional area.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1238	Bucking with little to no binds present or binds that are easily observed and mitigated.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-722	Review the National Retardant Contract and payment procedures.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-263	Plan for medical emergencies. Ensure you are prepared to execute the Medical Plan (ICS 206 WF). Ensure familiarity with medical responders, communication procedures, and the transportation plan. Manage the medical emergency based on procedures stated in the Incident Action Plan (IAP), Medical Incident Report, or other relevant guidelines.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1073	Attach required support documentation.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-988	Review or establish resource tracking procedures.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1086	Document no damage or claims.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-570	Ensure completion and availability of an Aerial Hazard Map for all assigned aviation resources.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1380	Communicate and coordinate with resources and supervision as firing operations progress.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1305	Verify driver/operator qualifications and ensure adherence to vehicle safety procedures when transporting personnel and equipment.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-289	Provide the incident agency recommendations for each claim, as well as a statement of why it was approved or denied.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1099	Establish a daily reporting schedule to gather equipment time from support sections and contractors.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-583	Ensure this information is disseminated to appropriate dispatch and aviation personnel including airtanker and helibases.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1393	Ensure that equipment time is properly recorded in accordance with the terms and conditions of the Emergency Equipment Rental Agreements (EERA) or Incident Blanket Purchase Agreements (IBPA) and document significant events during the period of rental.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-330	Conduct daily pump tests.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-508	Obtain briefing from previous shift/assignment position as necessary, including the statuses of the incident, assigned resources, the existing Logistics Section, and agreements (land use, cost share, blanket purchase, water, etc.).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1318	Comply with all safety practices and procedures.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-802	Follow pay guidelines for compensation regarding sickness and medical treatment. Coordinate with Time Unit Leader (TIME), Medical Unit Leader (MEDL), and Safety Officer for follow-up action as necessary.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-596	Assess organization and adjust structure to meet mission objectives.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-343	Obtain briefing from supervisor on the proper procedures for accurately recording incident aircraft use and cost.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-890	Inform dispatch of resource status and departure times.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1153	Perform individual tree size-up before engaging in any saw operation that includes analyzing hazards, defects, lean(s), determining lay of the tree, description of escape routes, and cut plan. If applicable, wildlife and urban interface considerations must be addressed.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-90	"Establish communications and exchange necessary briefings/information with the following:
Support resources
Adjacent resources
Supervisor
Other ICS functional areas"	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-15	Emphasize teamwork.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-356	Ensure all records are accurate with correct incident name, number and job/management/project codes.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1166	If the hazard tree is not felled or removed, it shall be flagged, and no work shall be conducted within two tree lengths.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-103	Coordinate travel to and from fireline (e.g., travel routes, communication procedures, accountability).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-650	Ensure all training is documented for airtanker base personnel. Identify and correct training deficiencies.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-828	Provide clear, concise instructions, and allow for feedback.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-191	Participate in the transition briefing for the incoming IMT and include documentation such as payment packages, decision documents, and contractor performance evaluations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1179	Bucking with significant side bound logs.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-116	Obtain and distribute IAPs, other relevant plans, maps, and local area information.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-663	Identify and follow agency policy and guidance as it relates to the security of the base facility.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-410	Coordinate aviation activities:	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1220	Use and maintain all required chainsaw personal protection equipment (PPE), saw safety features, and accompanying tools.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-129	Ensure incident and agency demobilization procedures are followed.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-676	Utilize aviation safety managers to assist with the risk management process and provide input into safety of operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-423	Utilize Automated Flight Following (AFF).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-970	Provide guidance to Expanded Dispatch Recorders (EDRC).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-689	Identify and ensure spill containment, cleanup, and disposal procedures are followed by ramp and contractor personnel.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-983	Review the local service and supply plan.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1246	Coordinate felling and bucking progress with other resources in area, ensuring felling operation never endangers nearby personnel.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-730	"Establish communications and exchange necessary briefings/information with the following:
Support resources.
Supervisor.
Other ICS functional areas."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-908	Ensure work assignments are completed and special instructions are followed.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-271	Ensure individual and equipment readiness:	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1081	Ensure all documentation is complete.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-449	Conduct a closeout and performance review with all IMTs before demobilization.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-996	Review and sign timekeeping documents.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1259	Ensure equipment readiness:	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-743	Prepare plan for demobilization of communication resources in conjunction with immediate supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1006	Coordinate with IMTs and other support organizations:	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1300	Ensure Lookouts, Communications, Escape Routes, and Safety Zones (LCES) are established and known to all firefighters before they are needed. Refer to guidelines stated in the IRPG.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-209	Plan for demobilization. Brief assigned resources on demobilization procedures and responsibilities.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-756	Ensure ICS 205 is accurate, complete, and submitted to the Planning section for inclusion in the IAP.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1019	Establish which position(s) on the incident has ordering authority.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-503	Establish and maintain positive interpersonal and interagency working relationships (e.g., IMT, coordination centers, expanded dispatch, agency personnel, cooperators, comptroller, Buying Team [BUYT]).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1313	"Submit as required:
SAFECOM.
SAFENET.
Agency-specific forms."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-297	Collect incident information from outgoing Finance Section Chief or other personnel responsible for the incident prior to arrival.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-591	Ensure that the helibase organization runs effectively. Identify and correct helibases that are not operating effectively.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-769	Provide contact information.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-516	Conduct functional area briefings and After Action Review (AAR).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1326	Perform wildland fire and prescribed fire duties including suppression, preparation, ignition, monitoring, holding, and mop-up.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-810	Coordinate with Time Unit Leader (TIME), Medical Unit Leader (MEDL), and Safety Officer for follow-up action as necessary.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-351	Relay orders for dispatch of tactical aircraft via the telephone and radio.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1161	Return equipment and supplies to appropriate units.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-529	Incident Radio Communications Plan (ICS-205)	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1339	Observe interactions and operations to expand experience level.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-364	Transmit base log information to agency flight use reports for aircraft; relay information from base log to aircraft administrative bases.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1174	Assess Hazards	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-111	"Apply the Risk Management Process as stated in the Incident Response Pocket Guide (IRPG), PMS 461:
Identify Hazards
Assess Hazards
Develop Controls and Make Risk Decisions
Implement Controls
Supervise and Evaluate"	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-836	Interact successfully with AAs, fire management personnel, Multi-Agency Coordinating (MAC) Group, IMTs, comptroller, contractors, and/or other entities/parties.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-36	Upon demobilization, report status to home unit including reassignment or estimated time of arrival (ETA) to home unit.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-377	Process specific types of aircraft orders including infrared requests, radio frequencies, and portable Federal Aviation Administration (FAA) towers.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1187	Identify elements of complexity that are not readily perceived but gained through personal experiences. These may include specific species hazards and seasonality considerations affecting a cut plan.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-124	Model leadership values and principles.  Provide positive influence.  Emphasize teamwork.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-671	Monitor ramp operations for safety and efficiency.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-849	Document incident costs according to direction, timeframes, and regulations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1406	If necessary, conduct an aerial survey of incident operations airspace.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-49	Communicate changing conditions to assigned resources and supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-137	Refer to guidelines stated in IRPG.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-684	Ensure that assigned resources are prepared to execute the Interagency Aviation Mishap Response Guide and Checklist, PMS 503.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-431	Assemble appropriate team members and receive an in-brief of the current status of incident(s).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1241	"Safely mitigate the following conditions:
Sound wood fiber.
Fall straight trees, in open areas, with no obstructions.
Buck logs on flat ground.
Fall trees with the lean when less than 2 to 3' is present.
Two escape paths available and/or cover.
Single undercut.
Bucking with little to no binds present or binds that are easily observed and mitigated.
Low release of energy."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-609	Assign tasks and specific duties to airtanker base personnel. If additional staffing is required, work with the dispatch center and local Geographic Area Coordination Center (GACC) to place resource orders.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-903	"During transfer of command:
Ensure continuity of operations.
Exchange critical safetly information.
Communicate transfer of authority through established chain of command."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-697	Resolve all safety concerns encountered in any aspect of aircraft, ramp, and/or personnel operations. By initiating corrective actions, these risks can be mitigated and/or removed. The ATBM should discuss any concerns and possible corrective actions with local aviation management.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-444	"Establish communications and exchange necessary information/briefings with the following:
Cooperating and assisting resources
Adjacent incidents
AAs
Dispatch and coordinating centers/agencies"	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-991	"Ensure coordination between functional areas within the expanded dispatch organization.
Ensure effective interface of information between agency management and expanded dispatch organization, including expections of management and delegated authorities.
Advise management, identify alternatives, and make recommendations.
Implement management direction."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1254	Ensure saw operators are using proper personal protective equipment (PPE) specific to saw use.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1001	Incident Status Summary (ICS 209) for accuracy, and updated information.  Communicate needed updates or changes to the Intelligence Dispatcher, Center Manager, or dispatch floor supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-916	Ensure host unit direction and policies are applied.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-457	Ensure incidents within the delegated area have appropriate complexity level Incident Command System (ICS) organizations in place.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1267	Review the monitoring plan prior to implementation.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-204	"Establish communications and exchange necessary briefings/information with the following:
Support resources.
Adjacent resources/other dispatchers.
Supervisor.
Other ICS functional areas."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
